RFC,RAZON SOCIAL,SUPUESTO,EJERCICIO,PERIODO,FECHA DE PRIMERA PUBLICACION
MAV8501013G4,MUNICIPIO DE AQUILA VER SIN TIPO DE SOCIEDAD,FRACCION VII,2024,9,01/01/2026
MSS850101RW2,MUNICIPIO DE SAN SEBASTIAN TLACOTEPEC PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MDA530101R63,MUNICIPIO DE DR ARROYO NL SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MDA530101R63,MUNICIPIO DE DR ARROYO NL SIN TIPO DE SOCIEDAD,FRACCION VII,2025,3,01/07/2025
MDA530101R63,MUNICIPIO DE DR ARROYO NL SIN TIPO DE SOCIEDAD,FRACCION VII,2025,4,01/07/2025
MDA530101R63,MUNICIPIO DE DR ARROYO NL SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MDA530101R63,MUNICIPIO DE DR ARROYO NL SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MAA910101460,MUNICIPIO DE ALMOLOYA DE ALQUISIRAS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MUY850101HH7,MUNICIPIO DE UMAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
UTM150602EW2,UNIVERSIDAD TECNOLOGICA DEL MAR DEL ESTADO DE GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
UTM150602EW2,UNIVERSIDAD TECNOLOGICA DEL MAR DEL ESTADO DE GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
UTM150602EW2,UNIVERSIDAD TECNOLOGICA DEL MAR DEL ESTADO DE GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MLT850101G65,MUNICIPIO DE LERDO DE TEJADA VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/01/2026
MLT850101G65,MUNICIPIO DE LERDO DE TEJADA VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/01/2026
MLT850101G65,MUNICIPIO DE LERDO DE TEJADA VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/01/2026
MLT850101G65,MUNICIPIO DE LERDO DE TEJADA VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MLT850101G65,MUNICIPIO DE LERDO DE TEJADA VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MLT850101G65,MUNICIPIO DE LERDO DE TEJADA VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MAS850101335,MUNICIPIO DE AHUALULCO SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MLA920130IA8,MUNICIPIO DE EL LLANO AGS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
IEE040322F23,INSTITUTO ESTATAL PARA LA EDUCACION DE JOVENES Y ADULTOS DE GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MSP850101SI4,MUNICIPIO DE SAN PEDRO POCHUTLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MSP850101SI4,MUNICIPIO DE SAN PEDRO POCHUTLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MBY8501014E8,MUNICIPIO DE BOKOBA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MTM850101PP4,MUNICIPIO DE TLACOLULA DE MATAMOROS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MGU850101GJ2,MUNICIPIO DE GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/01/2026
MGU850101GJ2,MUNICIPIO DE GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MGU850101GJ2,MUNICIPIO DE GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MGU850101GJ2,MUNICIPIO DE GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MMY850101TB2,MUNICIPIO DE MANI SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MCS8501011I3,MUNICIPIO DE COXCATLAN SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MCS8501011I3,MUNICIPIO DE COXCATLAN SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MCS8501011I3,MUNICIPIO DE COXCATLAN SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MCY850101AK0,MUNICIPIO DE CHIKINDZONOT SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MSJ850101G57,MUNICIPIO DE SAN JUAN BAUTISTA TUXTEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/01/2026
MVG850101KC0,MUNICIPIO DE VICENTE GUERRERO PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MVG850101KC0,MUNICIPIO DE VICENTE GUERRERO PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MMN8501015Y6,MUNICIPIO DE MIER Y NORIEGA NL SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MMN8501015Y6,MUNICIPIO DE MIER Y NORIEGA NL SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MMN8501015Y6,MUNICIPIO DE MIER Y NORIEGA NL SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MIM850101R9A,MUNICIPIO DE IXTLAN MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MIM850101R9A,MUNICIPIO DE IXTLAN MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MSM850101PR0,MUNICIPIO DE SANTA MARIA DEL ORO JALISCO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MJM7401023F9,MUNICIPIO DE JALPA DE MENDEZ SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MIP850101154,MUNICIPIO DE IXTACAMAXTITLAN PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MSJ950811K8A,MUNICIPIO DE SAN JUAN HUACTZINCO TLAX SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MAM850101UI5,MUNICIPIO DE ANGANGUEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MAM850101UI5,MUNICIPIO DE ANGANGUEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MAM850101UI5,MUNICIPIO DE ANGANGUEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MSJ8501018X6,MUNICIPIO DE SAN JUAN DE SABINAS COAHUILA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MMO9801015R0,MUNICIPIO DE MOCORITO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MMO9801015R0,MUNICIPIO DE MOCORITO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MMO9801015R0,MUNICIPIO DE MOCORITO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MSY860201B36,MUNICIPIO DE SAMAHIL SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MSY860201B36,MUNICIPIO DE SAMAHIL SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MSY860201B36,MUNICIPIO DE SAMAHIL SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MVJ850101MU3,MUNICIPIO DE VILLA JUAREZ SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MAR670110HR1,MUNICIPIO DE AMATLAN DE LOS REYES VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MAR670110HR1,MUNICIPIO DE AMATLAN DE LOS REYES VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MCG850101279,MUNICIPIO DE CUALAC GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/01/2026
MCG850101279,MUNICIPIO DE CUALAC GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/01/2026
MCG850101279,MUNICIPIO DE CUALAC GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MCG850101279,MUNICIPIO DE CUALAC GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MCG850101279,MUNICIPIO DE CUALAC GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MSY8501013Y2,MUNICIPIO DE SOTUTA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MSY8501013Y2,MUNICIPIO DE SOTUTA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MSY8501013Y2,MUNICIPIO DE SOTUTA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MSB860201AM2,MUNICIPIO DE SAN BLAS NAY SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MSB860201AM2,MUNICIPIO DE SAN BLAS NAY SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MSB860201AM2,MUNICIPIO DE SAN BLAS NAY SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MSM850101GP1,MUNICIPIO DE SANTA MARIA JALAPA DEL MARQUES SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/01/2026
MSM850101GP1,MUNICIPIO DE SANTA MARIA JALAPA DEL MARQUES SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MSM850101GP1,MUNICIPIO DE SANTA MARIA JALAPA DEL MARQUES SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MSM850101GP1,MUNICIPIO DE SANTA MARIA JALAPA DEL MARQUES SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MSP850101QQ3,MUNICIPIO VILLA DE TUTUTEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MTV920101ST1,MUNICIPIO DE TENAMPA VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MTV920101ST1,MUNICIPIO DE TENAMPA VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
UTM2005147Q4,UNIVERSIDAD TECNOLOGICA DE MAZATAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MSA850101IQ3,MUNICIPIO DE SAN ANTONIO NANAHUATIPAM SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
CBE851225AQ2,COLEGIO DE BACHILLERES DEL ESTADO DE CHIHUAHUA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MOY850101PU7,MUNICIPIO DE OPICHEN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MPQ850101QQ4,MUNICIPIO DE PEÑAMILLER QRO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/01/2026
MPQ850101QQ4,MUNICIPIO DE PEÑAMILLER QRO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/01/2026
MPQ850101QQ4,MUNICIPIO DE PEÑAMILLER QRO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MNV850101AB4,MUNICIPIO DE NAOLINCO VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MNV850101AB4,MUNICIPIO DE NAOLINCO VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MNV850101AB4,MUNICIPIO DE NAOLINCO VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MAM850101IE8,MUNICIPIO DE ANGAMACUTIRO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MAM850101IE8,MUNICIPIO DE ANGAMACUTIRO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MAM850101IE8,MUNICIPIO DE ANGAMACUTIRO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MLC850101NF3,MUNICIPIO DE LAZARO CARDENAS MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MHG850101DL3,MUNICIPIO DE HUEHUETLAN EL GRANDE SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MHG850101DL3,MUNICIPIO DE HUEHUETLAN EL GRANDE SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MHG850101DL3,MUNICIPIO DE HUEHUETLAN EL GRANDE SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MTE85010134A,MUNICIPIO DE TEPETITLAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MAP850101PQ6,MUNICIPIO DE AJALPAN PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
UTR040302FV9,UNIVERSIDAD TECNOLOGICA DE LA REGION NORTE DE GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
UTR040302FV9,UNIVERSIDAD TECNOLOGICA DE LA REGION NORTE DE GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MBA6201018K1,MUNICIPIO DE BALLEZA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MBA6201018K1,MUNICIPIO DE BALLEZA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MBA6201018K1,MUNICIPIO DE BALLEZA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MJV980907383,MUNICIPIO DE JALTIPAN VER SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/01/2026
MIM8501012Q8,MUNICIPIO DE IXTLAHUACAN DE LOS MEMBRILLOS JALISCO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MTA8501016G6,MUNICIPIO DE TANCOCO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MTA8501016G6,MUNICIPIO DE TANCOCO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MCO850101MD1,MUNICIPIO DE CHAHUITES SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MCO850101MD1,MUNICIPIO DE CHAHUITES SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MSL850101BM1,MUNICIPIO DE SANTA LUCIA DEL CAMINO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MSL850101BM1,MUNICIPIO DE SANTA LUCIA DEL CAMINO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MSL850101BM1,MUNICIPIO DE SANTA LUCIA DEL CAMINO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MCO850101PG5,MUNICIPIO DE COYUTLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/01/2026
MPY850101U77,MUNICIPIO DE PANABA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MPY850101U77,MUNICIPIO DE PANABA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MPY850101U77,MUNICIPIO DE PANABA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MKY850101GU4,MUNICIPIO DE KOPOMA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MAS410101PZ4,MUNICIPIO DE ARROYO SECO QUERETARO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MAS410101PZ4,MUNICIPIO DE ARROYO SECO QUERETARO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MAS410101PZ4,MUNICIPIO DE ARROYO SECO QUERETARO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MMN74010184A,MUNICIPIO DE MINA NUEVO LEON SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MMN74010184A,MUNICIPIO DE MINA NUEVO LEON SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MMA871001T98,MUNICIPIO DE MATAMOROS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MMA871001T98,MUNICIPIO DE MATAMOROS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MMA871001T98,MUNICIPIO DE MATAMOROS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MME8501018B3,MUNICIPIO DE MARIANO ESCOBEDO VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MME8501018B3,MUNICIPIO DE MARIANO ESCOBEDO VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MPY850101G86,MUNICIPIO DE PROGRESO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MPY850101G86,MUNICIPIO DE PROGRESO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MPY850101G86,MUNICIPIO DE PROGRESO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MSY850101675,MUNICIPIO DE SANAHCAT SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MSY850101675,MUNICIPIO DE SANAHCAT SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MMC850101C94,MUNICIPIO DE MARCOS CASTELLANOS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MMC850101C94,MUNICIPIO DE MARCOS CASTELLANOS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MMC850101C94,MUNICIPIO DE MARCOS CASTELLANOS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MSM850101NI7,MUNICIPIO DE SAN MATEO CAJONOS SIN TIPO DE SOCIEDAD,FRACCION VII,2021,4,01/01/2026
MJS9001015A5,MUNICIPIO JOSE SIXTO VERDUZCO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MNM850101MY9,MUNICIPIO DE NANACAMILPA DE MARIANO ARISTA TLAX SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MNM850101MY9,MUNICIPIO DE NANACAMILPA DE MARIANO ARISTA TLAX SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MNM850101MY9,MUNICIPIO DE NANACAMILPA DE MARIANO ARISTA TLAX SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MTC850101VC4,MUNICIPIO DE TONALA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,5,01/07/2025
MTC850101VC4,MUNICIPIO DE TONALA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/01/2026
MTC850101VC4,MUNICIPIO DE TONALA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/01/2026
MMJ850101FGA,MUNICIPIO DE MAZAPILTEPEC DE JUAREZ PUE SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MSY850101IZA,MUNICIPIO DE SINANCHE SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MSY850101IZA,MUNICIPIO DE SINANCHE SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MSY850101IZA,MUNICIPIO DE SINANCHE SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
SSC961129CH3,SERVICIOS DE SALUD DE COAHUILA DE ZARAGOZA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
SSC961129CH3,SERVICIOS DE SALUD DE COAHUILA DE ZARAGOZA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
SSC961129CH3,SERVICIOS DE SALUD DE COAHUILA DE ZARAGOZA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MTD850101IM5,MUNICIPIO DE TENANGO DE DORIA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MSY8501018N0,MUNICIPIO DE SUCILA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MSY8501018N0,MUNICIPIO DE SUCILA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MSY8501018N0,MUNICIPIO DE SUCILA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MAV850101FA2,MUNICIPIO DE AMATENANGO DEL VALLE SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MAV850101FA2,MUNICIPIO DE AMATENANGO DEL VALLE SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MAV850101FA2,MUNICIPIO DE AMATENANGO DEL VALLE SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MMV980401KB0,MUNICIPIO DE MINATITLAN VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MHJ850101NE1,MUNICIPIO HUAUTLA DE JIMENEZ SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MHJ850101NE1,MUNICIPIO HUAUTLA DE JIMENEZ SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MHJ850101NE1,MUNICIPIO HUAUTLA DE JIMENEZ SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MND630915U24,MUNICIPIO DE NOMBRE DE DIOS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MND630915U24,MUNICIPIO DE NOMBRE DE DIOS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MND630915U24,MUNICIPIO DE NOMBRE DE DIOS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
UTP1107225G6,UNIVERSIDAD TECNOLOGICA DEL PONIENTE SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MOM850101K40,MUNICIPIO DE OTZOLOAPAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MOM850101K40,MUNICIPIO DE OTZOLOAPAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MOM850101K40,MUNICIPIO DE OTZOLOAPAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MMR8909159XA,MUNICIPIO DE MATIAS ROMERO AVENDAÑO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MCM8501014K5,MUNICIPIO DE CHILCHOTA MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MCB980406J9A,MUNICIPIO DE LOS CABOS SIN TIPO DE SOCIEDAD,FRACCION VII,2023,1,01/01/2026
MCB980406J9A,MUNICIPIO DE LOS CABOS SIN TIPO DE SOCIEDAD,FRACCION VII,2023,2,01/01/2026
MCB980406J9A,MUNICIPIO DE LOS CABOS SIN TIPO DE SOCIEDAD,FRACCION VII,2023,3,01/01/2026
MCB980406J9A,MUNICIPIO DE LOS CABOS SIN TIPO DE SOCIEDAD,FRACCION VII,2023,4,01/01/2026
MCB980406J9A,MUNICIPIO DE LOS CABOS SIN TIPO DE SOCIEDAD,FRACCION VII,2023,5,01/01/2026
MCB980406J9A,MUNICIPIO DE LOS CABOS SIN TIPO DE SOCIEDAD,FRACCION VII,2023,6,01/01/2026
MCB980406J9A,MUNICIPIO DE LOS CABOS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MCB980406J9A,MUNICIPIO DE LOS CABOS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MIL850101BI9,MUNICIPIO DE ILAMATLAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MIL850101BI9,MUNICIPIO DE ILAMATLAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MIL850101BI9,MUNICIPIO DE ILAMATLAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
UTH981009NE1,UNIVERSIDAD TECNOLOGICA DE HERMOSILLO SONORA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
UTS101027LZA,UNIVERSIDAD TECNOLOGICA DE LA SIERRA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MLP850101CN1,MUNICIPIO DE LAFRAGUA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MLP850101CN1,MUNICIPIO DE LAFRAGUA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MLP850101CN1,MUNICIPIO DE LAFRAGUA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MJM850101EE9,MUNICIPIO DE JIQUILPAN MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MGF8501018S1,MUNICIPIO GENERAL FELIPE ANGELES PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/01/2026
MGF8501018S1,MUNICIPIO GENERAL FELIPE ANGELES PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/01/2026
MGF8501018S1,MUNICIPIO GENERAL FELIPE ANGELES PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MGF8501018S1,MUNICIPIO GENERAL FELIPE ANGELES PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MGF8501018S1,MUNICIPIO GENERAL FELIPE ANGELES PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MOC850101CZ5,MUNICIPIO DE OCUILAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MOC850101CZ5,MUNICIPIO DE OCUILAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MOC850101CZ5,MUNICIPIO DE OCUILAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MCO980112TJ0,MUNICIPIO DE COSALA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MCO980112TJ0,MUNICIPIO DE COSALA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MCO980112TJ0,MUNICIPIO DE COSALA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MJU630102DN0,MUNICIPIO DE JULIMES SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MPH850101UL5,MUNICIPIO DE PLUMA HIDALGO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MTC850101IG5,MUNICIPIO DE TEOCUITATLAN DE CORONA JALISCO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MTC850101IG5,MUNICIPIO DE TEOCUITATLAN DE CORONA JALISCO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MCY850101DQA,MUNICIPIO DE CHACSINKIN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
